Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
poulsard2;0;1;1;F2;0;29.2454057;-3.551573999;94.2;0.0
poulsard2;0;1;1;F3;0;33.18888524;-8.063188916;91.74;0.0
poulsard2;0;1;1;F4;0;32.45226149;-15.25887411;93.94;0.0
poulsard2;0;1;1;F5;0;32.13766252;-17.43998105;99.59;0.0
poulsard2;0;1;1;1;17;20.4646428;-16.99657317;103.72;1.32637911
poulsard2;0;1;1;1;18;21.17631218;-16.89794915;110.21;1.274561787
poulsard2;0;1;1;p;0;27.09760565;-17.12307926;113.63;0.198857865
poulsard2;0;1;1;F1;0;24.05770536;-11.79168111;114.78;0.0
poulsard2;0;1;1;F2;0;29.65352457;-7.637248851;111.31;0.0
poulsard2;0;1;1;F3;0;35.0295425;-12.94982179;106.84;0.0
poulsard2;0;1;1;F4;0;33.43067116;-19.4171327;107.57;0.0
poulsard2;0;1;1;F5;0;28.72629452;-23.40236047;112.22;0.0
poulsard2;0;1;1;1;19;18.42725238;-19.0797535;114.95;1.258896482
poulsard2;0;1;1;p;0;23.21147937;-27.12837898;113.24;0.198877425
poulsard2;0;1;1;F1;0;19.68756502;-33.24897762;115.47;0.0
poulsard2;0;1;1;F2;0;18.23138749;-34.95934219;108.18;0.0
poulsard2;0;1;1;F3;0;23.79979735;-31.48317885;102.5;0.0
poulsard2;0;1;1;F4;0;27.83248594;-25.20621918;105.41;0.0
poulsard2;0;1;1;F5;0;27.67049652;-23.26061916;111.62;0.0
poulsard2;0;1;1;1;20;19.34617683;-18.05536205;121.57;1.230601379
poulsard2;0;1;1;p;0;23.47749879;-11.08885799;127.35;0.186180923
poulsard2;0;1;1;F1;0;15.51683033;-10.89454467;126.41;0.0
poulsard2;0;1;1;F2;0;16.47702325;-7.097699989;119.4;0.0
poulsard2;0;1;1;F3;0;23.72352993;-6.576700112;116.82;0.0
poulsard2;0;1;1;F4;0;27.47077709;-7.188123641;119.06;0.0
poulsard2;0;1;1;F5;0;29.19995752;-12.38163258;124.29;0.0
poulsard2;0;1;1;1;21;19.14306405;-18.52837917;127.77;1.186273452
poulsard2;0;1;1;1;22;20.94373294;-16.17378971;132.52;1.153829903
poulsard2;0;1;1;p;0;30.91723762;-14.8925386;131.78;0.200934523
poulsard2;0;1;1;F1;0;33.60852528;-7.485692393;133.56;0.0
poulsard2;0;1;1;F2;0;39.54152015;-8.121752029;126.41;0.0
poulsard2;0;1;1;F3;0;38.36133638;-17.71271477;121.15;0.0
