time;Tac;hs;u;Rg;Tsoil;
2019-03-19 00:00;10.25;38.31;0.224;0;13.25;
2019-03-19 01:00;9.79;40.56;0.134;0;12.79;
2019-03-19 02:00;9.65;45.38;0.193;0;12.65;
2019-03-19 03:00;9.58;46.13;1.126;0;12.58;
2019-03-19 04:00;9.25;47.01;1.535;0;12.25;
2019-03-19 05:00;8.84;49.92;1.423;0;11.84;
2019-03-19 06:00;8.09;52.5;0.957;0;11.09;
2019-03-19 07:00;7.63;52.78;0.911;0;10.63;
2019-03-19 08:00;7.09;56.32;0.151;0;10.09;
2019-03-19 09:00;8.52;46.07;0.982;90.36111111;11.52;
2019-03-19 10:00;11.76;36.49;0.599;278.6111111;21.76;
2019-03-19 11:00;13.23;29.77;0.98;470;28.23;
2019-03-19 12:00;13.35;28.54;1.057;620;33.35;
2019-03-19 13:00;15.3;23.58;1.311;721.6666667;35.3;
2019-03-19 14:00;16.09;21.54;1.281;773.8888889;36.09;
2019-03-19 15:00;16.42;21.81;1.121;760;36.42;
2019-03-19 16:00;16.35;21.94;0.977;638.8888889;36.35;
2019-03-19 17:00;16.89;17.95;0.522;491.1111111;31.89;
2019-03-19 18:00;15.26;22.28;0.53;274.7222222;21.26;
2019-03-19 19:00;15.02;21.55;0.409;109.3888889;20.02;
2019-03-19 20:00;13.14;26.7;0.071;14.39722222;17.14;
2019-03-19 21:00;11.94;28.48;0.077;0;14.94;
2019-03-19 22:00;11.2;28.68;0.183;0;14.2;
2019-03-19 23:00;10.4;29.57;0.015;0;13.4;
2019-03-20 00:00;9.72;30.25;0.042;0;12.72;
2019-03-20 01:00;8.7;33.85;0.172;0;11.7;
2019-03-20 02:00;8.3;37.1;0.167;0;11.3;
2019-03-20 03:00;7.63;38.54;0.053;0;10.63;
2019-03-20 04:00;7.02;41.59;0.018;0;10.02;
2019-03-20 05:00;6.412;44.17;0.022;0;9.412;
2019-03-20 06:00;6.006;44.45;0.01;0;9.006;
2019-03-20 07:00;4.857;43.77;0.002;0;7.857;
2019-03-20 08:00;5.342;46.16;0;0;8.342;
2019-03-20 09:00;7.65;37.53;0.002;94.86111111;10.65;
2019-03-20 10:00;11.15;30.26;0.075;287.5;21.15;
2019-03-20 11:00;13.64;24.01;0.289;478.6111111;28.64;
2019-03-20 12:00;14.57;21.56;0.685;633.3333333;34.57;
2019-03-20 13:00;15.97;17.42;0.453;732.7777778;35.97;
2019-03-20 14:00;16.5;17.14;0.771;778.0555556;36.5;
2019-03-20 15:00;17.09;15.17;0.466;762.2222222;37.09;
2019-03-20 16:00;18.37;16.52;0.414;687.7777778;38.37;
2019-03-20 17:00;17.14;19.63;0.819;559.4444444;32.14;
2019-03-20 18:00;18.29;14.9;0.332;386.9444444;24.29;
2019-03-20 19:00;16.54;21.33;0.469;195.8333333;21.54;
2019-03-20 20:00;14.19;33.06;0.015;32.33333333;18.19;
2019-03-20 21:00;11.38;41.48;0;0;14.38;
2019-03-20 22:00;10.25;46.79;0;0;13.25;
2019-03-20 23:00;10.06;35.75;0;0;13.06;
2019-03-21 00:00;9.39;35.55;0;0;12.39;
2019-03-21 01:00;8.04;41.46;0;0;11.04;
2019-03-21 02:00;8.04;38.07;0;0;11.04;
2019-03-21 03:00;6.887;44.58;0;0;9.887;
2019-03-21 04:00;6.484;43.43;0;0;9.484;
2019-03-21 05:00;5.949;43.23;0.002;0;8.949;
2019-03-21 06:00;4.799;45.21;0;0;7.799;
2019-03-21 07:00;5.409;45.41;0.001;0;8.409;
2019-03-21 08:00;5.681;45.75;0.002;0.288888889;8.681;
2019-03-21 09:00;8.46;39.43;0;95.5;11.46;
2019-03-21 10:00;11.42;30.8;0.024;285.5555556;21.42;
2019-03-21 11:00;13.71;28.07;0.041;474.4444444;28.71;
2019-03-21 12:00;15.38;23.59;0.359;627.7777778;35.38;
2019-03-21 13:00;16.3;20.39;0.429;726.3888889;36.3;
2019-03-21 14:00;18.18;17.47;0.172;767.7777778;38.18;
2019-03-21 15:00;18.16;22.28;0.324;754.7222222;38.16;
2019-03-21 16:00;16.33;23.49;1.898;689.1666667;36.33;
2019-03-21 17:00;17.15;26.41;1.367;563.6111111;32.15;
2019-03-21 18:00;17.56;27.63;0.861;390.5555556;23.56;
2019-03-21 19:00;17.08;26.54;0.636;195.2777778;22.08;
2019-03-21 20:00;14.33;31.09;0.128;36.13888889;18.33;
2019-03-21 21:00;12.8;32.47;0.104;0;15.8;
2019-03-21 22:00;10.79;43.46;0;0;13.79;
2019-03-21 23:00;9.79;48.9;0;0;12.79;
2019-03-22 00:00;8.84;52.5;0;0;11.84;
2019-03-22 01:00;8.58;54.62;0;0;11.58;
2019-03-22 02:00;7.77;57.95;0;0;10.77;
2019-03-22 03:00;6.412;59.78;0;0;9.412;
2019-03-22 04:00;6.48;63.04;0;0;9.48;
2019-03-22 05:00;5.939;64.33;0;0;8.939;
2019-03-22 06:00;6.082;60.2;0;0;9.082;
2019-03-22 07:00;5.606;59.11;0;0;8.606;
2019-03-22 08:00;5.069;66.59;0;1.216666667;8.069;
2019-03-22 09:00;9;58.84;0;93.66666667;12;
2019-03-22 10:00;11.96;37.72;0.01;276.3888889;21.96;
2019-03-22 11:00;16.47;32.88;0.059;461.6666667;31.47;
2019-03-22 12:00;19.09;24.8;0.213;608.6111111;39.09;
2019-03-22 13:00;20.21;22.08;0.162;703.3333333;40.21;
2019-03-22 14:00;21.27;21.26;0.325;747.7777778;41.27;
2019-03-22 15:00;21.66;27.55;1.413;734.4444444;41.66;
2019-03-22 16:00;22.06;16.58;1.934;672.2222222;42.06;
2019-03-22 17:00;22.2;19.09;1.568;554.1666667;37.2;
2019-03-22 18:00;22.06;21.52;1.387;388.0555556;28.06;
2019-03-22 19:00;21.32;19.15;1.353;198.0555556;26.32;
2019-03-22 20:00;18.64;23.56;0.677;38.22222222;22.64;
2019-03-22 21:00;16.17;29.61;0.599;0;19.17;
2019-03-22 22:00;15.03;27.92;1.051;0;18.03;
2019-03-22 23:00;13.75;29.76;0.371;0;16.75;
2019-03-23 00:00;12.89;28.75;0.018;0;15.89;
2019-03-23 01:00;11.2;36.62;0.001;0;14.2;
2019-03-23 02:00;10.33;45.11;0;0;13.33;
2019-03-23 03:00;9.18;51.48;0;0;12.18;
2019-03-23 04:00;8.51;51.36;0;0;11.51;
2019-03-23 05:00;8.24;58.01;0;0;11.24;
2019-03-23 06:00;7.9;59.1;0;0;10.9;
2019-03-23 07:00;6.751;57.61;0;0;9.751;
2019-03-23 08:00;7.02;63.65;0;2.233333333;10.02;
2019-03-23 09:00;10.69;47.63;0;110.7222222;13.69;
2019-03-23 10:00;16.02;38.72;0.055;296.3888889;26.02;
2019-03-23 11:00;19.38;30.91;0.072;485.8333333;34.38;
2019-03-23 12:00;22.8;21.07;0.123;626.6666667;42.8;
2019-03-23 13:00;24.45;12.8;0.928;708.0555556;44.45;
2019-03-23 14:00;25.44;12.32;0.952;772.5;45.44;
2019-03-23 15:00;26.37;13.6;0.722;752.5;46.37;
2019-03-23 16:00;26.63;13.6;0.66;681.6666667;46.63;
2019-03-23 17:00;25.82;14.54;1.743;558.6111111;40.82;
2019-03-23 18:00;25.56;14.68;1.419;391.9444444;31.56;
2019-03-23 19:00;24.75;18.2;0.834;197.5;29.75;
2019-03-23 20:00;20.71;23.35;0.1;36.52777778;24.71;
2019-03-23 21:00;17.51;33.73;0;0;20.51;
2019-03-23 22:00;15.17;38.36;0;0;18.17;
2019-03-23 23:00;13.55;42.98;0;0;16.55;
2019-03-24 00:00;13.3;46.58;0;0;16.3;
2019-03-24 01:00;13.03;40.55;0;0;16.03;
2019-03-24 02:00;12.22;43.88;0;0;15.22;
2019-03-24 03:00;11.07;43.27;0;0;14.07;
2019-03-24 04:00;11.08;44.63;0;0;14.08;
2019-03-24 05:00;10.19;49.52;0;0;13.19;
2019-03-24 06:00;9.38;50.26;0;0;12.38;
2019-03-24 07:00;8.7;51.28;0;0;11.7;
2019-03-24 08:00;8.24;58.28;0;3.272222222;11.24;
2019-03-24 09:00;11.35;44.57;0.001;107.6111111;14.35;
2019-03-24 10:00;16.96;35.8;0.003;293.3333333;26.96;
2019-03-24 11:00;20.72;24.8;0.022;471.6666667;35.72;
2019-03-24 12:00;22.25;21.54;0.429;617.5;42.25;
2019-03-24 13:00;23.23;20.04;0.422;716.1111111;43.23;
2019-03-24 14:00;23.48;23.69;0.928;760.2777778;43.48;
2019-03-24 15:00;23.67;22.53;1.669;748.3333333;43.67;
2019-03-24 16:00;23.07;22.13;2.375;677.7777778;43.07;
2019-03-24 17:00;22.8;23.89;2.149;557.2222222;37.8;
2019-03-24 18:00;22.33;22.74;1.986;392.7777778;28.33;
2019-03-24 19:00;20.92;26.6;1.697;202.5;25.92;
2019-03-24 20:00;19.11;30.74;0.469;39.5;23.11;
2019-03-24 21:00;17.86;34.62;0.408;0;20.86;
2019-03-24 22:00;18.95;23.31;0.379;0;21.95;
2019-03-24 23:00;16.99;25.07;0.213;0;19.99;
2019-03-25 00:00;16.26;29.28;0.027;0;19.26;
2019-03-25 01:00;15.79;32.94;0.123;0;18.79;
2019-03-25 02:00;13.89;41.62;0.014;0;16.89;
2019-03-25 03:00;13.09;45.84;0;0;16.09;
2019-03-25 04:00;11.87;44.82;0;0;14.87;
2019-03-25 05:00;9.98;51.88;0;0;12.98;
2019-03-25 06:00;9.79;56.16;0;0;12.79;
2019-03-25 07:00;8.23;58.2;0.02;0;11.23;
2019-03-25 08:00;8.11;59.98;0.003;2.852777778;11.11;
2019-03-25 09:00;10.95;52.1;0;108.1111111;13.95;
2019-03-25 10:00;15;35.94;0.074;299.1666667;25;
2019-03-25 11:00;16.13;34.77;0.392;485.8333333;31.13;
2019-03-25 12:00;17.46;29.88;0.139;626.3888889;37.46;
2019-03-25 13:00;18.99;25.06;0.469;722.2222222;38.99;
2019-03-25 14:00;19.45;19.7;0.711;771.3888889;39.45;
2019-03-25 15:00;20.51;19.63;0.853;757.5;40.51;
2019-03-25 16:00;21.73;20.24;0.775;679.4444444;41.73;
2019-03-25 17:00;21.93;12.79;1.252;558.6111111;36.93;
2019-03-25 18:00;21.18;13.81;1.048;395;27.18;
2019-03-25 19:00;19.1;20.17;1.746;210;24.1;
2019-03-25 20:00;16.75;22.01;1.506;44.58333333;20.75;
2019-03-25 21:00;14.55;27.71;1.413;0;17.55;
2019-03-25 22:00;12.6;23.79;1.103;0;15.6;
2019-03-25 23:00;12.01;24.82;1.117;0;15.01;
2019-03-26 00:00;11.13;25.5;1.189;0;14.13;
2019-03-26 01:00;11.4;23.53;0.968;0;14.4;
2019-03-26 02:00;10.93;21.57;1.093;0;13.93;
2019-03-26 03:00;10.46;24.76;0.911;0;13.46;
2019-03-26 04:00;10.19;25.44;0.862;0;13.19;
2019-03-26 05:00;9.99;25.71;1.311;0;12.99;
2019-03-26 06:00;9.92;27.4;1.33;0;12.92;
2019-03-26 07:00;9.92;25.71;1.259;0;12.92;
2019-03-26 08:00;9.99;26.18;1.294;4.441666667;12.99;
2019-03-26 09:00;11.28;26.52;1.64;133.1111111;14.28;
2019-03-26 10:00;12.08;22.92;1.504;336.1111111;22.08;
2019-03-26 11:00;13.83;20.81;1.643;525;28.83;
2019-03-26 12:00;14.7;20.88;1.657;667.2222222;34.7;
2019-03-26 13:00;15.7;20.12;1.274;761.6666667;35.7;
2019-03-26 14:00;17.17;16.94;1.344;810.5555556;37.17;
2019-03-26 15:00;17.29;16.32;1.357;797.2222222;37.29;
2019-03-26 16:00;18.1;14.76;1.55;723.6111111;38.1;
2019-03-26 17:00;18.1;15.03;1.915;596.9444444;33.1;
2019-03-26 18:00;17.49;16.25;1.611;423.3333333;23.49;
2019-03-26 19:00;17.23;14.83;1.566;224.1666667;22.23;
2019-03-26 20:00;15.14;17.27;0.511;48.13888889;19.14;
2019-03-26 21:00;13.34;21.55;0.012;0;16.34;
2019-03-26 22:00;13.3;20.75;0.109;0;16.3;
2019-03-26 23:00;12.62;22.04;0.294;0;15.62;
2019-03-27 00:00;11.87;25.7;0.187;0;14.87;
2019-03-27 01:00;10.93;26.58;0.131;0;13.93;
2019-03-27 02:00;10.67;26.93;0.143;0;13.67;
2019-03-27 03:00;9.86;29.1;0.242;0;12.86;
2019-03-27 04:00;9.11;31.07;0;0;12.11;
2019-03-27 05:00;8.04;33.31;0;0;11.04;
2019-03-27 06:00;6.48;35.15;0.019;0;9.48;
2019-03-27 07:00;6.073;41.32;0.001;0;9.073;
2019-03-27 08:00;6.011;41.46;0.027;5.994444444;9.011;
2019-03-27 09:00;8.79;35.76;0.05;134.6666667;11.79;
2019-03-27 10:00;11.82;29.17;0.019;331.3888889;21.82;
2019-03-27 11:00;14.11;22.99;0.017;515;29.11;
2019-03-27 12:00;15.92;18.1;0.156;663.3333333;35.92;
2019-03-27 13:00;17.18;17.88;0.438;755.5555556;37.18;
2019-03-27 14:00;17.9;17.47;1.142;800.2777778;37.9;
2019-03-27 15:00;18.5;17.2;1.001;785.2777778;38.5;
2019-03-27 16:00;20.32;15.64;1.244;710.8333333;40.32;
2019-03-27 17:00;19.64;15.1;1.693;590;34.64;
2019-03-27 18:00;18.56;15.57;1.513;417.5;24.56;
2019-03-27 19:00;15.86;20.52;1.758;217.7777778;20.86;
2019-03-27 20:00;13.92;32.38;1.489;48.44444444;17.92;
2019-03-27 21:00;12.67;38.3;0.146;0;15.67;
2019-03-27 22:00;11.06;47.06;0;0;14.06;
2019-03-27 23:00;10.12;49.45;0;0;13.12;
2019-03-28 00:00;9.79;46.19;0;0;12.79;
2019-03-28 01:00;9.18;44.9;0;0;12.18;
2019-03-28 02:00;8.51;47.96;0;0;11.51;
2019-03-28 03:00;7.97;46.41;0;0;10.97;
2019-03-28 04:00;7.43;47.77;0;0;10.43;
2019-03-28 05:00;6.616;52.38;0;0;9.616;
2019-03-28 06:00;6.008;55.64;0;0;9.008;
2019-03-28 07:00;4.657;58.23;0;0;7.657;
2019-03-28 08:00;5.002;62.65;0;7.122222222;8.002;
2019-03-28 09:00;8.93;43.3;0;126.9166667;11.93;
2019-03-28 10:00;13.45;32.15;0.011;316.1111111;23.45;
2019-03-28 11:00;15.12;30.51;0.628;495;30.12;
2019-03-28 12:00;16.65;28.67;0.754;646.6666667;36.65;
2019-03-28 13:00;17.78;28.86;0.973;741.6666667;37.78;
2019-03-28 14:00;18.38;25.67;0.604;781.9444444;38.38;
2019-03-28 15:00;19.11;21.8;0.561;764.1666667;39.11;
2019-03-28 16:00;17.82;30.13;1.62;695.2777778;37.82;
2019-03-28 17:00;18.16;27.76;1.457;570.8333333;33.16;
2019-03-28 18:00;18.02;27.83;1.447;399.7222222;24.02;
2019-03-28 19:00;17.29;32.03;0.687;206.1111111;22.29;
2019-03-28 20:00;13.65;48.09;1.562;46.47222222;17.65;
2019-03-28 21:00;12.39;52.39;0.113;0;15.39;
2019-03-28 22:00;10.99;56.01;0;0;13.99;
2019-03-28 23:00;9.92;60.77;0;0;12.92;
2019-03-29 00:00;9.58;62.2;0;0;12.58;
2019-03-29 01:00;9.04;65.25;0;0;12.04;
2019-03-29 02:00;7.77;65.61;0.007;0;10.77;
2019-03-29 03:00;6.887;67.99;0.025;0;9.887;
2019-03-29 04:00;6.276;68.87;0;0;9.276;
2019-03-29 05:00;5.801;70.2;0;0;8.801;
2019-03-29 06:00;5.937;73.7;0;0;8.937;
2019-03-29 07:00;5.4;74;0;0;8.4;
2019-03-29 08:00;5.474;75.6;0;7.563888889;8.474;
2019-03-29 09:00;8.11;65.75;0.008;104.1388889;11.11;
2019-03-29 10:00;11.14;59.35;0.044;296.3888889;21.14;
2019-03-29 11:00;13.63;59.86;0.639;488.3333333;28.63;
2019-03-29 12:00;14.69;45.41;0.293;636.6666667;34.69;
2019-03-29 13:00;16.7;38.07;0.85;736.6666667;36.7;
2019-03-29 14:00;16.89;43.14;1.995;791.1111111;36.89;
2019-03-29 15:00;15.8;28.37;2.329;780.5555556;35.8;
2019-03-29 16:00;16.48;25.39;2.468;711.9444444;36.48;
2019-03-29 17:00;16.48;32.71;2.243;586.1111111;31.48;
2019-03-29 18:00;15.81;33.59;1.978;417.2222222;21.81;
2019-03-29 19:00;14.45;37.11;1.297;221.6666667;19.45;
2019-03-29 20:00;13.05;44.99;0.375;53.25;17.05;
2019-03-29 21:00;11.58;53.21;0.002;0;14.58;
2019-03-29 22:00;9.91;62.59;0;0;12.91;
2019-03-29 23:00;9.04;64.57;0;0;12.04;
2019-03-30 00:00;8.63;66.27;0;0;11.63;
2019-03-30 01:00;7.29;65.34;0;0;10.29;
2019-03-30 02:00;6.684;67.92;0;0;9.684;
2019-03-30 03:00;6.209;68.19;0;0;9.209;
2019-03-30 04:00;5.801;68.8;0;0;8.801;
2019-03-30 05:00;5.198;69.36;0;0;8.198;
2019-03-30 06:00;5.137;71.1;0.007;0;8.137;
2019-03-30 07:00;5.545;68.83;0.004;0;8.545;
2019-03-30 08:00;5.273;66.52;0.001;9.222222222;8.273;
2019-03-30 09:00;8.99;61.21;0;117.8611111;11.99;
2019-03-30 10:00;12.09;51.14;0.089;330;22.09;
2019-03-30 11:00;13.49;51.59;0.596;429.7222222;28.49;
2019-03-30 12:00;13.94;50.83;1.158;537.2222222;33.94;
2019-03-30 13:00;14.47;43.23;1.111;614.1666667;34.47;
2019-03-30 14:00;16.36;37.66;1.28;743.8888889;36.36;
2019-03-30 15:00;16.07;38.67;1.532;808.3333333;36.07;
2019-03-30 16:00;16.48;39.82;1.201;722.5;36.48;
2019-03-30 17:00;16.07;42.86;1.34;596.6666667;31.07;
2019-03-30 18:00;15.87;36.03;0.91;379.4444444;21.87;
2019-03-30 19:00;14.59;46.19;0.763;233.3333333;19.59;
2019-03-30 20:00;13.19;55.29;0.204;57.25;17.19;
2019-03-30 21:00;10.84;62.36;0.002;0;13.84;
2019-03-30 22:00;9.3;69.44;0;0;12.3;
2019-03-30 23:00;8.43;71.8;0;0;11.43;
2019-03-31 00:00;7.49;72.8;0;0;10.49;
2019-03-31 01:00;6.616;76.1;0;0;9.616;
2019-03-31 02:00;6.412;73.3;0;0;9.412;
2019-03-31 03:00;5.869;72.5;0;0;8.869;
2019-03-31 04:00;5.598;74.9;0;0;8.598;
2019-03-31 05:00;4.793;73.8;0;0;7.793;
2019-03-31 06:00;5.545;70.7;0.001;0;8.545;
2019-03-31 07:00;5.395;68.6;0.001;0;8.395;
2019-03-31 08:00;5.264;70.2;0;12.38333333;8.264;
2019-03-31 09:00;7.63;64.19;0.003;109.0277778;10.63;
2019-03-31 10:00;12.77;48.16;0.004;325.5555556;22.77;
2019-03-31 11:00;13.9;47.32;0.108;501.6666667;28.9;
2019-03-31 12:00;15.84;45.67;0.072;643.8888889;35.84;
2019-03-31 13:00;16.29;36.65;0.265;740.8333333;36.29;
2019-03-31 14:00;17.22;44.22;0.737;622.5;37.22;
2019-03-31 15:00;17.63;39.68;1.47;750.2777778;37.63;
2019-03-31 16:00;17.22;43.61;1.501;662.7777778;37.22;
2019-03-31 17:00;16.14;43.95;1.453;511.3888889;31.14;
2019-03-31 18:00;15.12;50.79;1.498;376.1111111;21.12;
2019-03-31 19:00;14.86;52.42;1.117;213.8888889;19.86;
2019-03-31 20:00;13.32;60.64;0.382;54.86111111;17.32;
2019-03-31 21:00;11.99;67.71;0.061;0;14.99;
2019-03-31 22:00;11.53;70.8;0.077;0;14.53;
2019-03-31 23:00;10.86;72.6;0.098;0;13.86;
2019-04-01 00:00;9.98;71.7;0.001;0;12.98;
2019-04-01 01:00;9.11;77.1;0;0;12.11;
2019-04-01 02:00;8.43;77.9;0;0;11.43;
2019-04-01 03:00;7.96;78.8;0;0;10.96;
2019-04-01 04:00;7.49;78.4;0;0;10.49;
2019-04-01 05:00;6.955;79.7;0;0;9.955;
2019-04-01 06:00;6.48;81.4;0;0;9.48;
2019-04-01 07:00;6.548;81.2;0.001;0;9.548;
2019-04-01 08:00;7.36;83.3;0.001;11.51944444;10.36;
2019-04-01 09:00;8.58;75.8;0;89.47222222;11.58;
2019-04-01 10:00;10.8;61.31;0.001;196.9444444;20.8;
2019-04-01 11:00;13.36;48.54;0.019;359.4444444;28.36;
2019-04-01 12:00;16.58;42.22;0.158;473.6111111;36.58;
2019-04-01 13:00;16.36;35.63;0.123;382.5;36.36;
2019-04-01 14:00;16.83;43.76;0.352;423.0555556;36.83;
2019-04-01 15:00;18.45;38.94;0.608;536.1111111;38.45;
2019-04-01 16:00;18.44;35.14;1.563;627.5;38.44;
2019-04-01 17:00;18.63;37.71;1.267;561.1111111;33.63;
2019-04-01 18:00;16.2;41.17;1.079;254.4444444;22.2;
2019-04-01 19:00;14.94;51.62;0.513;135.3888889;19.94;
2019-04-01 20:00;14.67;49.59;0.165;101.6944444;18.67;
2019-04-01 21:00;12.86;61.2;0.055;0;15.86;
2019-04-01 22:00;11.46;68.13;0;0;14.46;
2019-04-01 23:00;10.11;73;0;0;13.11;
2019-04-02 00:00;9.18;76.2;0;0;12.18;
2019-04-02 01:00;8.57;76.6;0;0;11.57;
2019-04-02 02:00;7.62;73.3;0;0;10.62;
2019-04-02 03:00;6.819;78.3;0;0;9.819;
2019-04-02 04:00;5.869;79.2;0;0;8.869;
2019-04-02 05:00;5.327;80.1;0;0;8.327;
2019-04-02 06:00;4.86;80.4;0;0;7.86;
2019-04-02 07:00;4.391;80.9;0;0;7.391;
2019-04-02 08:00;4.46;81.8;0;7.255555556;7.46;
2019-04-02 09:00;7.98;75.3;0.001;160.5277778;10.98;
2019-04-02 10:00;10.06;68.71;0.015;195.8333333;20.06;
2019-04-02 11:00;11.67;66.45;0.002;233.6111111;26.67;
2019-04-02 12:00;13.75;63.58;0.13;307.5;33.75;
2019-04-02 13:00;14.62;52.52;0.175;423.8888889;34.62;
2019-04-02 14:00;16.7;50.47;0.572;563.3333333;36.7;
2019-04-02 15:00;15.27;48.64;2.129;321.6666667;35.27;
2019-04-02 16:00;14.46;55.41;2.168;425;34.46;
2019-04-02 17:00;14.27;61.11;1.892;306.3888889;29.27;
2019-04-02 18:00;14.2;65.31;1.506;259.4444444;20.2;
2019-04-02 19:00;13.87;66.47;1.313;95.27777778;18.87;
2019-04-02 20:00;13.4;62.08;0.252;16.89166667;17.4;
2019-04-02 21:00;13.07;66.02;0.077;0;16.07;
2019-04-02 22:00;12.6;69.75;0.076;0;15.6;
2019-04-02 23:00;12.8;74.3;0.001;0;15.8;
2019-04-03 00:00;11.87;77.2;0;0;14.87;
2019-04-03 01:00;11.33;68.42;0.27;0;14.33;
2019-04-03 02:00;11.4;62.52;0.317;0;14.4;
2019-04-03 03:00;10.72;63.6;0.094;0;13.72;
2019-04-03 04:00;9.23;69.98;0;0;12.23;
2019-04-03 05:00;9.31;70.3;0;0;12.31;
2019-04-03 06:00;9.11;71.2;0;0;12.11;
2019-04-03 07:00;9.92;66.88;0.045;0;12.92;
2019-04-03 08:00;10.18;64.62;0.018;0.419444444;13.18;
2019-04-03 09:00;10.11;69.44;0;6.783333333;13.11;
2019-04-03 10:00;10.38;72.4;0.043;14.71666667;20.38;
2019-04-03 11:00;8.89;74.2;0.479;24.66666667;23.89;
2019-04-03 12:00;7.68;77.8;0.769;56.97222222;27.68;
2019-04-03 13:00;7.55;78.9;0.734;65.97222222;27.55;
2019-04-03 14:00;8.16;76.1;0.218;99.19444444;28.16;
2019-04-03 15:00;9.24;68.98;0.102;169.6388889;29.24;
2019-04-03 16:00;9.64;71.3;0.123;130.4444444;29.64;
2019-04-03 17:00;10.18;64.08;0.067;103.25;25.18;
2019-04-03 18:00;10.31;61.77;0.028;99.52777778;16.31;
2019-04-03 19:00;10.65;55.06;0.001;70.91666667;15.65;
2019-04-03 20:00;10.38;65.64;0;10.34166667;14.38;
2019-04-03 21:00;8.42;74.8;0.626;0;11.42;
2019-04-03 22:00;7.55;76.1;0.042;0;10.55;
2019-04-03 23:00;7.21;73.7;0.194;0.927777778;10.21;
2019-04-04 00:00;6.873;72.1;0.101;0.222222222;9.873;
2019-04-04 01:00;7.15;68.93;0.729;0;10.15;
2019-04-04 02:00;6.677;65.2;0.611;0;9.677;
2019-04-04 03:00;6.208;59.91;0.657;0;9.208;
2019-04-04 04:00;5.666;66.5;0.454;0;8.666;
2019-04-04 05:00;5.259;67.79;0.34;0;8.259;
2019-04-04 06:00;4.857;68;0.156;0;7.857;
2019-04-04 07:00;4.119;65.84;0.277;0;7.119;
2019-04-04 08:00;5.003;66.72;0.223;16.08055556;8.003;
2019-04-04 09:00;6.346;56.32;0.677;180.2222222;9.346;
2019-04-04 10:00;8.57;45.86;3.1;391.3888889;18.57;
2019-04-04 11:00;9.91;41.1;2.745;572.5;24.91;
2019-04-04 12:00;10.31;36.48;3.038;716.1111111;30.31;
2019-04-04 13:00;11.99;32.74;3.111;819.4444444;31.99;
2019-04-04 14:00;12.38;28.87;3.181;865;32.38;
2019-04-04 15:00;13.13;28.12;2.866;844.4444444;33.13;
2019-04-04 16:00;13.86;27.78;3.086;792.5;33.86;
2019-04-04 17:00;14.12;28.18;2.835;609.1666667;29.12;
2019-04-04 18:00;13.59;28.52;3.339;460;19.59;
2019-04-04 19:00;13.39;26.97;3.02;269.4444444;18.39;
2019-04-04 20:00;11.57;30.29;2.45;72.86111111;15.57;
2019-04-04 21:00;10.17;34.38;0.932;0;13.17;
2019-04-04 22:00;9.1;34.93;0.293;0;12.1;
2019-04-04 23:00;7.48;42.87;0;0;10.48;
2019-04-05 00:00;5.869;52.04;0;0;8.869;
2019-04-05 01:00;4.795;57.96;0;0;7.795;
2019-04-05 02:00;3.713;59.66;0;0;6.713;
2019-04-05 03:00;3.781;62.72;0;0;6.781;
2019-04-05 04:00;2.763;65.37;0;0;5.763;
2019-04-05 05:00;2.774;65.31;0;0;5.774;
2019-04-05 06:00;2.098;68.71;0.001;0;5.098;
2019-04-05 07:00;2.777;70.3;0;0;5.777;
2019-04-05 08:00;3.921;66.8;0.001;38.16666667;6.921;
2019-04-05 09:00;8.12;47.58;0.002;160.1111111;11.12;
2019-04-05 10:00;10.94;35.07;0.093;370.8333333;20.94;
2019-04-05 11:00;12.55;32.34;0.591;563.8888889;27.55;
2019-04-05 12:00;13.96;33.01;1.482;699.7222222;33.96;
2019-04-05 13:00;14.41;40.86;1.841;661.9444444;34.41;
2019-04-05 14:00;14.61;46.41;2.157;586.9444444;34.61;
2019-04-05 15:00;13.46;52.37;2.305;465.8333333;33.46;
2019-04-05 16:00;13.39;60.3;1.829;262.7777778;33.39;
2019-04-05 17:00;13.06;59.97;2.487;116;28.06;
2019-04-05 18:00;13.81;67.16;1.891;70.11111111;19.81;
2019-04-05 19:00;12.74;61.95;2.188;18.99444444;17.74;
2019-04-05 20:00;12.6;62.29;1.806;9.1;16.6;
2019-04-05 21:00;12.47;60.67;1.965;0;15.47;
2019-04-05 22:00;12.26;60.4;1.286;0;15.26;
2019-04-05 23:00;13.22;68.2;1.13;0;16.22;
2019-04-06 00:00;12.61;72.3;0.95;0;15.61;
2019-04-06 01:00;12.47;70.6;1.135;0;15.47;
2019-04-06 02:00;12.19;73.1;1.46;0;15.19;
2019-04-06 03:00;11.99;71.8;1.395;0;14.99;
2019-04-06 04:00;12;68.07;1.646;0;15;
2019-04-06 05:00;11.53;68.27;2.344;0;14.53;
2019-04-06 06:00;11.47;74.4;2.621;0.883333333;14.47;
2019-04-06 07:00;10.45;80.5;2.268;0;13.45;
2019-04-06 08:00;10.38;82.3;3.234;1.458333333;13.38;
2019-04-06 09:00;10.38;79.3;3.288;12.81666667;13.38;
2019-04-06 10:00;11.2;83.7;1.793;33;21.2;
2019-04-06 11:00;10.25;78.3;0.417;62.44444444;25.25;
2019-04-06 12:00;9.91;81.2;1.586;91.61111111;29.91;
